text,topic,likes
Leave that country alone!!!,War,0
Sir people don’t just jump and be somewhere they don’t belong!! They feel the secret passages to peak through and stepping in for unknown reasons!! We should think why do people globally turn their back to us?? What has been causing the threat to the peace of world and really needed to be fixed! Since we live in the one world have to maintain global peace and stability! Nothing is free on earth we need to know the price of our words actions and behaviors! Not everyone you is your friend test people before you shake hands!,War,0
"Nomen est Omen: 
Rahm Israel Emanuel, a hasbara prince on tour! Bonus from AIPAC and others is secured, no worry🤮",War,0
"What a liar. Netanyahu was able to convince Bush to attack Iraq, Obama to attack Yemen and Libya, and now he has convinced Trump to attack Iran. This was always his goal, and he achieved it by controlling all U.S. presidents.",War,0
Real social highest truth.,War,0
So when can we expect our corrupt government to do something about him?,War,0
"It's all on trump. He started all this and now so many people are dying, because of power and money and it's all from a draft dodging coward con man and pedophile wanting to be a bully to the world",War,0
"Emanuel is a well
Known Mossad agent working as a senator .",War,0
"It says plain and simple that Donald Trump is not the Commander-in-Chief of America, but Netanyahu is.",War,0
Netanyahu has Trump on a leash ...EPSTEIN .... EPSTEIN......EPSTEIN.....EPSTEIN.....EPSTEIN.....EPSTEIN......EPSTEIN.....GENOCIDE IN GAZA.....EPSTEIN,War,0
"I could cry just listening to this .. 😢
this “president” of ours is the biggest buffoon we hve ever had in the WH..
He needs to put his son on the front line of this war .. but of course Baron’s pampered little behind is never going to see a scratch .. damned that can make u angry 😠",War,0
"Normalcy and true patriotism, and how i miss this!",War,0
"Netanyahu has kompromat on Trump over Epstein! So, kinda forced him",War,0
"America has been stripped naked by Iran ...the empire has not even a pant left on it in the middle east. NO MORE BASES, NO MORE INFLUENCE BY the epstein class regimes.  A music to any descent people's ears across the globe .",War,0
"Ugh, there are very good reasons why we hate Rahm in Chicago. He’s been making the rounds, trying to elevate his profile again. Don’t fall for it. The man is a complete sociopath.",War,0
"Bring any troops home! Too many young families will suffer losses because a demented old felon is totally out of control.  Republicans and Democrats, impeach him now before there is a lot of blood on your hands.  Illegal wars should not be carried out. The World is against this stupid uncalled for WAR that all the experts say USA and ISREAL WILL LOSE.",War,0
He knows how they work. He has been compromised,War,0
This President is a criminal OUT OF THE GATE and he has been compromised with blackmail. He also predicted Obama would do just what he has done. He expressed what we should do with Iran to take the oil. He did that to Venezuela and is now repaint the world wind for what is happening now in Iran.,War,0
"Trump speaks with Jared, Jared speaks with Israel. In the end all roads lead back to israel.",War,0
Thanks for clearing that up. It was the blood hunger traitor trump just as we thought.,War,0
The donald has been saying he wants to go to war with Iran since the 80’s Barbara Walters has a interview going around about it,War,0
Israel blackmailed him with epstein file,War,0
BIBIyahu has him in his back pocket.,War,0
Aipacers.  Jamie Dimon say finish it right.  Chew Wall Street and Federal Government.,War,0
Just so sad thinking about those two kids missing their father and who knows how many lives are impacted. The people who caused this war on either side will be held accountable sooner or later.,War,0
I like Rahm! He has it righ!,War,0
Benjamin Netanyahu has been wanting a war with Iran for 30 years!!! How else will the Greater Israel be complete.,War,0
Israel firster defending Israel,War,0
Trump probably got caught with his pants down.,War,0
Trump got paid to do this crap!  Trust me it's all about the bank!,War,0
In other words Trump has dementia and can't make sound decisions.  Wtf is wrong with the gop. Article25 for trump and vote no to anyone who supports Trump. He's a criminal foreign and domestic.  Wouldn't it be funny if Iran force Qatar to freeze rtumps account that he puts his stolen money in. They should bomb Qatar until they do the right thing and return the money to the ppl he stole it from. That would make my day.  Although it would be nice if it was just part of the negotiations. Trump loves no one and nothing more than his money.,War,0
"Tell us about IPAC better 
How does it work ??
How you buy the 🇺🇸 politicians 
Red and Blue ?",War,0
"The allowed him in office for a reason. I have no trust in this system again i will never vote again, the blind could see this comming but we're so selfish putting our country in the hands of those that has a dark closet just waiting to be opened i don't even want to think anout the morals of those that voted him  on again.",War,0
This is not taking into account that Netanyahu has Epstein intel on Trump which makes Trump his puppet—Putin has that intel as well.,War,0
"As a soldier of Israel in Congress,not in the us ,it is a default position",War,0
"THESE PEOPLE ARE COMPLETE LIARS!!!!!! THAT SCUMBAG NETANYAHU IS THE REASON WE ARE IN THE WAR, TRUMP MADE A DUMB MOVE WITH THIS ONE!!!!!!!!",War,0
Eppstein time of Black Maler Agent is the reason...same Pakistani ISI does to Control Pakistani Elite,War,0
The Israeli have the kompromat on Trump. Epstein Epstein Epstein,War,0
"Actually 🤔, .......no🙂‍↔️
AIPAC🤫:

""There is a power somewhere so organized, so subtle, so watchful, so interlocked, so complete, so pervasive, that they had better not speak above their breath when they speak in condemnation of it.""
— Woodrow Wilson",War,0
PAEDO TRUMP 😈 DOESN'T CARE ABOUT OTHERS.. IT'S ALL ABOUT HIM! SO HOWEVER MANY SERVICE MEN & WOMEN DO OR DO NOT COME BACK FROM THIS UNPROVOKED ATTACK ON IRAN IS OF NO CONSEQUENCE TO THIS DEVIL 😈 HE'S JUST THE PUPPET THAT WAD PUT INTO THE W.HOUSE BY SATANYAHU & CO FOR THIS PURPOSE AND THATS THE TRUTH! GOD BE WITH IRAN AND ALL IT'S ALLIES 🙏,War,0
"100 % Agree .  Trump  is killing America  and  Americans Needlessly  due to his ignorance,  Bull Headness and Narcissistic  Mindset .",War,0
"He is working for the kobal. 

And it is easy for powerful people to get cheato to do what they want him to do.",War,0
"How many Palestinians do not have houses, family, fathers, mother's because of You. Nor Lebanon, Iran
ENOUGH. LISTEN TO EUROPEAN NEWS. WATCH WHAT IS GOING ON
TRUMP, MUSK CONTROL WHAT YOU SEE.",War,0
"🤔 Epstein and the Epstein files,MOSAD,Trump,Netanyahu and the Iran war are connected definitely.🤐",War,0
I love Iran 🇮🇷 free free Palestinian allahu akbar alhamdulillah 🙏,War,0
"Under Trump presidency, our American nation lost its glorious global leadership then involved in a war 90% possibly lose it.
Now, to save our American Troops & comes with a peace plan with Iran to open Hurons Straight, we should impeach Trump & silent the Israeli crazy influence, help JD Vance to be the president & lead the nation towards, its democracy, freedom, save our economy & regain the global leadership.",War,0
"I'm a progressive politically and can't F'ing stand this dude E, but that doesn't mean he's wrong here and everyone should see the truth in what he says on these points.",War,0
"He’s not doing it for Israel. This war and every decision in it, manipulate the stock market and him, his family and his billionaire friends made billions from every announcement he makes, and that include the tariffs. He is a con artist, a thug, and a scoundrel",War,0
What a lame argument. Everyone knows how this decision is imposed on US.,War,0
"Humpty Dumpty said yes,. He is an evil psychotic, psychopathic, narcissistic sub human",War,0
He's blackmaled ..this was bibi said last shot!! Its EPic fury ate EPstein fury..,War,1
"Thank you for speaking the truth. EVERY American who voted for him, voted for this war. They knew he was a loose cannon with no restraint, discipline or respect for the law both domestic and international. 

They knew he throws adult tantrums like a two year old when he doesn't get his way.  They knew he would always put himself before anything or anyone, including the safety of all Americans. They knew he does not possess the demeanor that is required to hold the highest office in the United States and yet they voted for him anyway.

They voted for him anyway because it benefited them in some way, regardless of who else their decision harmed. They must sit with their decision to put this man in office and deal with it.",War,0
He’s got a point. This was in the interest of isra3l but ultimately Trump made that choice and screwed us all.,War,0
"Well he didn't put his hand on the Bible, let's not forget.",War,0
who paid for this promo piece of crap?,War,0
"28th of February 2026, Netanyahu was due in Court on corruption charges. It was postponed for the third time. The previous two scheduled appearances the action in Gaza occured and the Iranian Embassy in Lebanon was blown up. A couple of weeks before this war in Iran Netanyahu had a closed meeting in US with Trump. No public announcements, no official notes taken. Netanyahu played Trump to their mutual benefit.😊",War,0
IT IS THAT SIMPLE!!!!,War,0
Netanyahu  and Trump represent the billionaire Zionist Jews like Miriam Adelson and do what is asked,War,0
EVIL Comrade trump using evil little putins playbook against the people of the USA 🇺🇸,War,1
"Netañahu Tru the first attack.
He polverized Palestine ???!!😮",War,0
"He said yes because they wanted to hide the epistine file incidents.
The one who has eaten the flesh of human beings he can't be himself a human",War,0
"As a Gold Star Mother I thank you, sir, for understanding this!",War,0
Rump didn’t even put his hand on The Bible when he was sworn in!!,War,0
Exactly!  All of those former presidents are smart.  This one?,War,0
stop acting you was a volunteer for israel forces,War,0
Benjamiin Netanyahu visited DJT in the White House 7 times in a year. Netanyahu has said many times he wants to attack Iran.  He is holding the Epstein files over Trump. Israel has everything to do with US attacking Iran.Rahm Emmanuel is all about Israel.,War,0
He makes these life-dealth decisions and get people killed and then manipulate the stock market goes; then go plays golf on the U.S. dime. He does not care. Many in Congress does not care.,War,0
#TrumpCheatedWithElonsHelp With Starlink and Russians Help #TrumpIsARussianAsset #TrumpBarrEpsteinPedoCoverUp #TrumpIsOnTheEpsteinList #TrumpEpsteinPedoFilesCoverUp #JDVANCEIsARussianAsset #DozyDon #MaggotMikeJohnsonTreason Trump GOP LIES TO AMERICANS about Everything that happens it's a Trump crime regime administration,War,0
Porky pig is a Zionist at heart.,War,0
US & israel are despicable partners in crime!!!,War,0
I think there is a high probability he runs for President He’ll beat out Gavin Newsome (AOC is not a serious candidate) This is the guy who famously said “never let a crisis go to waste”,War,0
Yep it’s all on ole DJT! & the worthless GOP yep that’s you squeaker Johnson,War,0
I guess we should never let this serious crisis go to waste.,War,0
IS PRESIDENT TRUMP A ZIONIST?,War,0
Remember Netanyahu's words that he's been waiting 40 years for this war. 40 years and one idiot!,War,0
Did any of these men ever talk about how many innocent iraqi children been to market to bring vegetables to be only murdered brutally by american army ?,War,0
"Congress makes the decision. 
Any action without formal concent is illegal and can be considered treason.",War,0
"Rahm Emanuel, served in the IDF. How can he run for office when he’s served another country? Where is ultimate loyalty to?

You would think those are good questions for the interviewer",War,0
Netanyahu is a murdering demon masquerading as a human. Trump is a buffoon.  Netanyahu made the call. Trump is completely complicit. Stop lying.,War,0
Rahm says he’s no fan of the prime minister yet defends him anyway,War,0
"Trumpetist....wanted in first place, go to fight and kill people- but in Gaza killings.  Well....there was and is...genocide and ethnic cleaning....so Trump didnt have guts to go there .      Now with Iran.... /co with Israeli// Trump got what he wanted= war and of course killed american soldiers.    Hard to understand, that US-president is really cabable to do almost anything, what he want, even knowbody (governement in US) cant do anything.   This nutcake.....cause this kind of killing....and just thinking, that he (Trump).....can do what he like.     Oh mine, what  a country-----USA.   Unbelievable .  And by the way----USA will ever got back their statue - in this globe.    They are done, as they use to say.   !!!   (sorry bad english)",War,0
🤥 Lies & 🐊 Crocodile tears 🐊,War,0
FACTS 💯 💯 💯 💯 💯 💯 💯 💯 💯,War,0
"Trump is Israel first,  not America first",War,0
I will have to agree.,War,0
"BUT! Marco Rubio is the Secretary of State and and National Security Advisor for the 47th President of the United States, said that they knew Israel was going to attack Iran so Trump, Rubio, Hegseth and others thought it was a good idea to do a preemptive strike.",War,0
Stop blaming Israel. This was Trump’s decision. He is in charge of our military.,War,0
"LIARS LIARS, ALL OF TRUMPS CABINET MEMBERS PANTS ARE ON FIRE",War,0
Well it's not ridiculous if you can be blackmailed because of your past sins,War,0
"Yeah, this track too. duh. the Epstien files?!. Either way, one pediphilic demented old man agreed to invade a country it was in active peace talks with...for the second time in less than a year. Netanyahu, also a sadistic mad man, pushed him over the edge. made him think, this will solve both our problems... 
this dude is right about one thing though,  the buck stops with Trump. He doesn't get to pass this off or blame anyone. 

America will never forget the blame game, world is a dumpster fire, and Israel  is the ""capital"" of the US in the ""hunger games"" style enabled and hidden by at least the past 70 years of presidents from the american people. 

He made us complicit in war crimes and clmultiple genocides. We will never forget this.",War,0
People are starting to see the writing on the wall,War,0
We have a system that's compromised by a foreign agency,War,2
"Israel waited till we had the dumbest president in the world so that they can manipulate him and Trump sold America out to Israel, FACTS!",War,1
Agree 💯.  He is responsible for this disaster on a global level.,War,1
Israel waited to America had a idiot for president that doesn't know anything about nothing.FACTS!,War,1
This man is the biggest cheat liar,War,0
Fatherland tuje bunker me ghusne nhi dega nikal le waha se 😂😂😂😂,War,0
missile interception success is less than 100%. Iran has heaps of missiles and Israel has a limited stock of interceptors. Misery awaits.,War,0
It's Thomas ferger I'm going to send you a card with my autograph,War,0
Hi Iran I'm going to help you like i did with gaze Israel I'm going to help you guys over there sending you lots of prayers and i love you guys and I hope you guys are ok,War,0
Good thank you Iran 🇮🇷,War,0
"13 countries banned isreali passports, imagine that, the same hate mongers who tried to make us hate refugees...not welcome..",War,0
War sucks maybe israel will stop starting wars with neighbors. Stupid idea. Shame on the usa too,War,1
They can report as long as they say everything is being intercepted.,War,0
Prayers for your safety.,War,0
"Meanwhile lungi radar system, closely monitoring the situation 😂",War,1
Lord God mama Mary 🙏🙏🙏🙏🙏help us,War,0
This means Iran is having very bad times. Israel is beating Iran,War,0
Why you don't go to Iran and report,War,0
I guess you're paid by the word....Interrrr...cepted,War,0
Israel interceptor missiles price cost far higher than those Iranian missiles. Economically Israel and USA is loosing,War,0
Ok but your fellow Indian journalists also claims that those missiles cause lots of casualties which is being censored and they can penetrate bunkers. Why only show one thing?,War,0
"What a way to live...always on the offensive, hiding in bunkers, in fear for their lives. Thats horrible",War,0
Reporters allowed into tel aviv but not gaza 😂,War,0
"Israel asked for it, why sympathize",War,0
The asked for It and now get it 🎉,War,0
"Beautiful palm trees and buildings along with beautiful weather but no, we can’t have nice things on this planet. We must destroy.",War,0
Journalism where there is only Siren 🚨 not at the war zone. 😅,War,1
American Israeli propaganda production media,War,0
"*_The United States and Israel are criminals against humanity, war criminals on earth._*

_From the beginning, Iran has firmly stated that it will no longer trust negotiations with the United States, a wolf in sheep's clothing. Iran will firmly retaliate against any attack on Iranian sovereign territory._

_The United Nations is complicit in war crimes committed by the United States and Israel._

_The United Nations and the member states of the UN Security Council are cowardly states, failing to carry out their UN functions regarding the crimes against humanity committed by the United States and Israel._

_The UN Security Council, Britain, France, Russia, China, and the five non-permanent states are cowardly, cunning, and effeminate; they do not punish the United States and Israel, merely acting as spectators like in a shameful football match._

_Iran has no other choice but to retaliate against every attack, to fight back, to defend its national dignity, even if it is at all costs as a respected nation in human history._

_May God protect the leaders of the Iranian nation and its people from the barbarity of the United States, Israel, and their allies who are aggressive against Iran._

_History repeats itself when the Prophet Moses was hunted by Pharaoh. (American and Israeli pharaohs are among their allies) The oppressed Iranian nation will receive help from Allah ( God the creator of the universe)._",War,0
"*_The United States and Israel are criminals against humanity, war criminals on earth._*

_From the beginning, Iran has firmly stated that it will no longer trust negotiations with the United States, a wolf in sheep's clothing. Iran will firmly retaliate against any attack on Iranian sovereign territory._

_The United Nations is complicit in war crimes committed by the United States and Israel._

_The United Nations and the member states of the UN Security Council are cowardly states, failing to carry out their UN functions regarding the crimes against humanity committed by the United States and Israel._

_The UN Security Council, Britain, France, Russia, China, and the five non-permanent states are cowardly, cunning, and effeminate; they do not punish the United States and Israel, merely acting as spectators like in a shameful football match._

_Iran has no other choice but to retaliate against every attack, to fight back, to defend its national dignity, even if it is at all costs as a respected nation in human history._

_May God protect the leaders of the Iranian nation and its people from the barbarity of the United States, Israel, and their allies who are aggressive against Iran._

_History repeats itself when the Prophet Moses was hunted by Pharaoh. (American and Israeli pharaohs are among their allies) The oppressed Iranian nation will receive help from Allah ( God the creator of the universe)._",War,0
"THESE ARE ALL THE TED WARS: 
THE TRUMP-EPSTEIN DISTRACTION WARS!!!
SEND ICE AGENTS TO IRAN WHERE THEY WILL MELT!
THE HOUTHIS vs. THE GOONIES!!!",War,2
Hey trump look at this look like your war is going to shit,War,1
I used to roll my eyes when people say the Bible is scientifically accurate and even parts where “ the stars will fall out of the sky” as. Sign if the end. But falling rockets and clamimg debris look like it.,War,0
2m par milssaelie nahi giri ??? Gir jaati,War,0
All of this was promised 3000 years ago to them!,War,13
I appreciate the comfortable reporting by you in a war zone,War,19
Where is your Helmet,War,0
Went to father land 😂😂😂,War,17
"ईश्वरीय न्याय: अपवित्रीकरण के रूप में आतंक
ईश्वर प्रकाश और पवित्रता है; उसमें अंधकार का कोई स्थान नहीं है। भ्रष्ट इरादों से प्रेरित आतंकवाद विश्वास का कार्य नहीं है, बल्कि ""लुसिफर सिंड्रोम"" की अभिव्यक्ति है: वह अहंकार जो अराजकता पैदा करता है।
सृष्टिकर्ता के पवित्र नाम का उपयोग मृत्यु या विनाश को बढ़ावा देने के लिए करना उनका सीधा अपमान है। जहाँ कहीं भी संसाधन सामाजिक कल्याण के बजाय बर्बरता को बढ़ावा देते हैं, वहाँ निर्दोषों की पीड़ा न्याय की पुकार करती है। जो शासन अन्याय को सही ठहराते हैं और उत्पीड़न को ""प्रकाश"" कहते हैं, वे वास्तव में घने अंधकार में डूबे हुए हैं। मानवता के विरुद्ध अपराध करना स्वयं ईश्वर के विरुद्ध अपराध है।
यह कार्य करने का समय है: सच्ची आध्यात्मिकता हिंसा की पूर्ण अस्वीकृति और मानवीय गरिमा की बहाली की माँग करती है। धर्म के नाम पर होने वाले अधर्म के विरुद्ध मौन न रहें।",War,0
"Keep saying intercepting, intercepting, interception, oh yes. Convince yourself, we know better",War,13
So Israel knocks down 1 out of 35. That's not a good ratio. That also doesn't address Mack 15 Missiles.,War,3
Godi media fooling us,War,1
I’ve been sleeping really good lately and free Palestine 🇵🇸,War,3
"Is there a problem with the war you ordered, sir?",War,3
"Bro, why is it necessary to showcase us by going there? Just ask for a video from the people who are actually living there.",War,3
Your power plant got hit but you have no power problems ? That's interesting.. are you sure you're not like 4 days ago?,War,6
Bhai tu bahar kya kar raha hai😂 andaar jaa nhi toh konsa missile kaha aake gir jata hai kisko pata😂,War,9
Good what are u doing outside ...go and hide 😂😂,War,36
I don’t want to live in a place where there is siren sound the whole day,War,11
Vere desha terrsristulugurinchi kaducheppukunedi madeshamulo putti perigi manadeshanikihmulo vunna vallanu vedistunna redlakunta village bojjagani yedu kobdalul dusta durmaraga racshasudu ni sicsinchandi rahasya daryaptu cheyandi please tana baryanu vedinchadu night tana barya gadilo mattu sprey kotti tana baryanu vedinchadu chana a akrutyalu cheshadu tana barya ku,War,0
అసలు నువ్వు ఏం చెప్పాలనుకున్నావు,War,0
Go back to Philippines USA,War,0
Anni questions ye tappa answers cheppatla sir miru,War,1
"🌻 ఎప్పటికీ యుద్దం మిగిల్చేది విషాదమే

🌻 విచిత్రం ఏందంటే యుద్దంతో సంబంధం లేని వాళ్ళు కూడా నష్టపోతారు",War,2
ఇరాన్ 52 మంది అమెరికన్ మెరైన్ సోల్జర్స్ నీ పట్టుకున్నారు. దాని గురించి చెప్పండి.,War,1
ఇరాన్ దగ్గర ఇంకా 2 ఇయర్స్ యుద్ధం చేసే capacity ఉంది. అమెరికా కి డైరెక్ట్ గా యుద్ధం వలన జరిగిన నష్టం 30 బిలియన్ల.  ఇంకా అమెరికన్ beses లో జరిగిన నష్టాన్ని అంచనా వేయలేదు. దాదాపు 1 లేక 2 ట్రిలియన్ డాలర్లు నష్టం ఉండొచ్చు.  లాస్ట్ టైమ్ 12 రోజుల యుద్ధం లో ఇస్రేల్ కి 18 బిలియన్ డాలర్లు నష్టం వస్తె ఇరాన్ కు 5 బిలియన్ నష్టం వచ్చింది.,War,1
మనకీ సిగ్గు లేడు అడిగి మరి sorry డబ్బలు ఇచ్చి ఆయిల్ ఇచ్చి మరి తన్నుంచు కుటము మన మైండ్ సెట్ మరనోతవరకు మన బతుకులు ఈలా నే ఉంటాయి తనకు మాలిన ధర్మం    మన చావులకి వస్తాయి,War,1
వాళ్లింటికి వెళ్లి వాళ్ల ఇంటి పెద్దని చంపితే ఊరుకుంటారా ?,War,9
"ఇంధన కొరతతో నిలిచిన విద్యుత్.. శ్రీలంకకు 38 వేల టన్నులు ఆయిల్ పంపిన భారత్
అమెరికా-ఇజ్రాయెల్, ఇరాన్ మధ్య జరుగుతోన్న యుద్ధం మంటలు ప్రపంచ దేశాలు అంటుకున్నాయి. చమురు, గ్యాస్ సరఫరాకు అత్యంత కీలకమైన హర్మూజ్ జలసంధిని ఇరాన్ మూసివేయడంతో అంతర్జాతీయంగా చమురు సంక్షోభం ఏర్పడింది. భారత్ సహా అనేక దేశాల్లో పరిస్థితులు ఆందోళనకరంగా ఉన్నాయి. ఈ నేపథ్యంలో శ్రీలంక సైతం గడ్డు పరిస్థితులు నెలకున్నాయి. దీంతో కరెంట్ ఉత్పత్తికి తీవ్ర అంతరాయం ఏర్పడింది. తమను ఆదుకోవాలని భారత్‌ను శ్రీలంక అధ్యక్షుడు అనురా కుమారా రిక్వెస్ట్ చేశారు.",War,0
"We Can buy  / Get Crude Oil Sufficiently From Soviet Russia.. ! Maritime Route ....North Sea ( Atlantic Ocean) , Mediterranean - Red Sea (Suej Canal) & Western Coast Of India..! But Why Not ..?",War,0
వాళ్ళు యుద్ధం చేస్తుఉంటే మనం ఎండి పోతున్నాం,War,5
Orey sAmbu ga tv 5 america ku enemies ani loka.a tha telusura baadkav,War,0
ట్రంప్ ఒక ఎడమెంట్ అటువంటి ట్రంప్ గెలుపు కోసం అమెరికా లో ఉన్న మన దేశ ప్రజల ఓట్లు ట్రంప్ కి వేయించి ట్రంప్ గెలుపు ఖాయం మోడీ గట్టి కృషి చేసి ఒక ఎడమెంట్ ను గెలిపించిన బీజేపీ మోడీ,War,0
Manaku sambandham ledu war. We have to be friends with everyone.,War,1
ఇజ్రాయెల్ మనకు నమ్మకమైన మిత్రదేశం,War,0
మిడ్నైట్ మసాలా గురిచి డిబేట్ ఎప్పడు?,War,0
వీరయ్య మాట్లాడేది మొత్తం మోడీ టార్గెట్ గా మాట్లాడుతున్నాడు.,War,0
సార్ ఇటువంటి ద్రోహులతో మీరు మాట్లాడకూడదు వెస్ట్ గాడ్,War,0
అమెరికాని వ్యతిరేకించడం అంత శక్తివంతులు ఇంకా మనం కాదు... ఎందుకంటే మన పక్కన ఉన్న చైనా మనల్ని ఆక్రమించిన ఇంత మటుకు మనం తిరిగి ఆ భూభాగాన్ని పొందలేకపోతున్నాం... వీరయ్య గారు చైనా మనిషి కాబట్టి అమెరికాకు వ్యతిరేకంగా భారతదేశాన్ని యుద్ధంలో ఒక లాగాలనే బోధన చేస్తున్నారు.....,War,0
ఇరాన్ పై ఎందుకు దాడిచేయటం లేదు అంటే అవీ ముస్లిం దేశాలు కాబట్టే,War,0
సాంబశివరావు గారు మీకు ఎవరు దొరకలేదా పిలవడానికి వీరయ్య గారిని తప్ప,War,0
అయ్యా వీరయ్య గారు మీకేమైనా బుద్ధి జ్ఞానం ఉన్నాయా చైనా రష్యా తో మన దేశం కలిసి కూటమి పెట్టలేదు అది మన తప్పే అంటున్నారు కదా అసలు చైనాయే మన దేశాన్ని ఆక్రమించిది కదా.  దానితో కలిసి మరలా కూటమిలో ఎలా వెళతాము??,War,0
TV 5 Anchor వీరయ్య గా రి మాటలను వినాలి వారి మాటలను గౌరవించాలి. ఎదురుగా మాటాడరాదు.,War,1
TV 5 Anchor is not correct,War,1
కే ఏ పాలు కు చెప్పండి యుద్ధం ఆపేస్తాడు 😂,War,0
అలా గడ్డి పెట్టండి సాంబశివరావు గారు ..పదే పదే మన గత ప్రధానులని నోటికి వచ్చినట్టు మాట్లాడు తున్న వెధవలకి..ఇప్పుడున్న ప్రధానిని ఏమీ అనకూడదు అంటే పాత వాళ్ళని కూడా ఏమీ అనకూడదు..ఐతే అందరూ విమర్శలకు అర్హులు లేదంటే ఎవరు కాదు..బుద్ది జ్ఞానం లేకుండా పెద్ద పెద్ద పదవులు ల లో ఉన్న వాళ్లు కూడా నెహ్రూ గురించి మన్మోహన్ గారి గురించి మాట్లాడుతున్నారు,War,0
No Rahul gandhi in China & Russia,War,0
"చిన్న పిల్లవాడికి మాస్టారు వ్యాసం రాయమంటే, దీనిపైన వ్యాసం రాయమన్న, ఆవు పైన వ్యాసం రాశాడట, అలా ఉంది వీరయ్య గారు చెప్పేది. ఏది మాట్లాడినా మోడీ గారి పేరు లేకుండా మాట్లాడాడు ఏమో. సామాన్యుడికి అర్థమవుతుంది యుద్ధం పరిస్థితి సితి గతులు, మరి ఈ మేధావి సంగతేంటి?",War,0
Don't invite  the irresponsible idiots for national interest involved topics,War,0
Vidu pedda kojja Congress government lo evariki support chesindi manam alina vidanam,War,0
"వీరయ్య గారు మీరు, ఏదో ఒక విధంగా ప్రధానమంత్రి ని అనాలనే ఉద్దేశ్యం తప్ప ఇంకేమీ లేదు. ఎవ్వడు చెప్పినా ఇరాన్ పైకి దాడి ని ఎవ్వరూ ఆపలేరు, అది డిసైడ్ అయ్యాకే ఇజ్రాయెల్ మరియు అమెరికాలు యుద్ధం లోకి దిగాయి. మన దేశం కంటే ఎన్నో దేశాలు అమెరికా ఇజ్రాయెల్ తో ఎక్కువ సాన్నిహిత్యంగా ఉన్నాయి, ఆయా దేశాలు చెప్పాయో లేదో తెలియదు ఒక వేళ చెప్పినా వినట్లేదేమో, ఎలాగూ చెప్పినా వినరు కాబట్టి చెప్పడం వేస్ట్ అనే ఉద్దేశ్యం తో చెప్పలేదేమో.  పాకిస్తాన్ మధ్యవర్తిత్వం చేస్తుంది అంటే మన దేశానికి చేత కాదు అని దాని అర్థమా?? ట్రంప్ ను నమ్మలేము ఇది లక్ష శాతం వాస్తవం. అందువల్లే భారత ప్రభుత్వం ఎలాంటి స్టెప్ తీసుకోలేదు… ఈవాళ భారత ప్రభుత్వం మధ్యవర్తిత్వం చేసి యుద్ధం ఆపుతుంది అనుకుందాం మరుసటి రోజే , ట్రంప్ మళ్లీ బాంబులు వేస్తే దానికి ఎవరు బాధ్యత వహిస్తారు??? రేపటి రోజు పాకిస్తాన్ కు జరిగేది అదే..",War,0
Iran patrol bavilu kottidani,War,0
వీరయ్య గారు మోడీ ఎలా ఫెయిల్ అవ్వాలని చూస్తున్నట్లుగా వుంది. వీరి వాదనకు కు రాంగ్ అని చెప్పే విశ్లేషణ కుడిని పెట్టాలి ఆమె ఎవరు సరిగా లేదు.,War,0
Indian news channels are jothishalayam,War,0
"వీరయ్య లాంటి కుహనా మేధావులు గ్రహించవల్సింది ఇస్లాం మతస్వభావం హింసాప్రవృత్తితో కూడినది. భారతదేశ ప్రధాని ఇరాన్ మిలిటరీని సపోర్ట్ చేయడం అంటే హింసను సమర్ధిస్తాడని అర్ధం. మనం ఎప్పుడూ అమెరికా దురాక్రమణను సమర్ధించడం లేదు. ఇస్లాం టెర్రరిస్టుల నుంచి పాకిస్థాన్ ద్వారా భారతదేశం మీద దురాక్రమణ చేసినప్పుడు ఆత్మరక్షణకు భారతదేశానికి సహాయం చేసిన దేశాలు రష్యా, ఇజ్రాయెల్, కాబట్టి మనం నైతికంగా మద్దతునివ్వడం నైతిక బాధ్యత.వీరయ్య, ప్రొఫెసర్ నాగేశ్వర్ లాంటి కుహనా మేధావులు భారతదేశం ద్రోహం సమర్ధించడం విషాదకరం. మతమార్పిడి తప్పనిసరి చేయని ఏకైకమతం భారతీయ సనాతన ధర్మం కాబట్టి కుహనా మేధావులు ఇకనైనా హిందూ వ్యతిరేక ఉపన్యాసాలు ఇవ్వడం మానేయాలి. వీరయ్య, ప్రొఫెసర్ నాగేశ్వర్ లాంటి దేశద్రోహులతో ఛానెల్స్ మీడియా డిబేట్ చేయకూడదు.",War,1
వీరయ్య లాంటి వారిని డిబేటళ్లకు పిలువక పోతే మంచిది ఇజ్రాయెల్ అసలు ఉండకూడదనే పద్దతే యుద్ధనికి కారణము,War,2
"Rey.. ఒక్కమాట చెప్పు...అసలు Iran , ఇజ్రాయెల్ n US... world map చెప్పగలవారా.. including capitals of 😂",War,0
"పోరా ఎర్రి పప్ప..నీకు local, national కే గతి లేదు గానీ... మళ్ళీ international 🤦🤭",War,0
vaadi vollantha vishame undhi,War,0
vaado waste fellow gaanitho interview ?,War,0
Sir madam garu taking  subjekt Artham kalaydhu,War,0
Sambasiva Rao Brother your correct encounter in this issue,War,0
వీరయ్యలాంటి  వెధవలు అవకాశ  వాదులు. వాడి మాటలు వినకండి. వాడు దేశానికి చీడపురుగు. 😂😂😂😂😂😂,War,0
ముందుగా వీడిని చంపాలి.. ఈ వాగుడంతా వాడికి చావంటే భయం.,War,0
Veeraiah is taking nonsense,War,0
Petrol pump lo nen chushna Modi opposition ne,War,0
